"FaceID","cosine","sine","atlantis_layer","face_area","maxz","minz","uvec","Polygon #","Face #","adjacent box","roms_layer","u","v","lat","lon"
16,0.791782274103502,0.610803430258449,3,55255.0931826979,-50,-25,"c(3454, 3455, 3612, 3613)",54,1,55,7,NA,NA,NA,NA
16,0.791782274103502,0.610803430258449,3,55255.0931826979,-50,-25,"c(3454, 3455, 3612, 3613)",54,1,55,8,NA,NA,NA,NA
16,0.791782274103502,0.610803430258449,3,55255.0931826979,-50,-25,"c(3454, 3455, 3612, 3613)",54,1,55,9,NA,NA,NA,NA
16,0.791782274103502,0.610803430258449,3,55255.0931826979,-50,-25,"c(3454, 3455, 3612, 3613)",54,1,55,10,NA,NA,NA,NA
16,0.791782274103502,0.610803430258449,3,55255.0931826979,-50,-25,"c(3454, 3455, 3612, 3613)",55,1,54,5,NA,NA,NA,NA
16,0.791782274103502,0.610803430258449,3,55255.0931826979,-50,-25,"c(3454, 3455, 3612, 3613)",55,1,54,6,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,1,19849.4342914909,-5,0,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",55,2,57,1,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,1,19849.4342914909,-5,0,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,1,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,1,19849.4342914909,-5,0,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,2,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,2,79397.7371659637,-25,-5,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",55,2,57,2,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,2,79397.7371659637,-25,-5,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",55,2,57,3,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,2,79397.7371659637,-25,-5,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",55,2,57,4,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,2,79397.7371659637,-25,-5,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,3,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,2,79397.7371659637,-25,-5,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,4,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,2,79397.7371659637,-25,-5,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,5,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,2,79397.7371659637,-25,-5,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,6,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,3,99247.1714574546,-50,-25,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",55,2,57,5,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,3,99247.1714574546,-50,-25,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",55,2,57,6,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,3,99247.1714574546,-50,-25,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,7,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,3,99247.1714574546,-50,-25,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,8,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,3,99247.1714574546,-50,-25,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,9,NA,NA,NA,NA
17,-0.654930561706939,-0.755689062605933,3,99247.1714574546,-50,-25,"c(1525, 1526, 1685, 1686, 1845, 1846, 2006)",57,2,55,10,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,1,6000.00031727366,-5,0,"c(2486, 2645, 2646)",55,8,57,1,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,1,6000.00031727366,-5,0,"c(2486, 2645, 2646)",57,4,55,1,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,1,6000.00031727366,-5,0,"c(2486, 2645, 2646)",57,4,55,2,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,2,24000.0012690947,-25,-5,"c(2486, 2645, 2646)",55,8,57,2,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,2,24000.0012690947,-25,-5,"c(2486, 2645, 2646)",55,8,57,3,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,2,24000.0012690947,-25,-5,"c(2486, 2645, 2646)",55,8,57,4,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,2,24000.0012690947,-25,-5,"c(2486, 2645, 2646)",57,4,55,3,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,2,24000.0012690947,-25,-5,"c(2486, 2645, 2646)",57,4,55,4,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,2,24000.0012690947,-25,-5,"c(2486, 2645, 2646)",57,4,55,5,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,2,24000.0012690947,-25,-5,"c(2486, 2645, 2646)",57,4,55,6,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,3,30000.0015863683,-50,-25,"c(2486, 2645, 2646)",55,8,57,5,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,3,30000.0015863683,-50,-25,"c(2486, 2645, 2646)",55,8,57,6,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,3,30000.0015863683,-50,-25,"c(2486, 2645, 2646)",57,4,55,7,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,3,30000.0015863683,-50,-25,"c(2486, 2645, 2646)",57,4,55,8,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,3,30000.0015863683,-50,-25,"c(2486, 2645, 2646)",57,4,55,9,NA,NA,NA,NA
24,-3.06684022238319e-08,-1,3,30000.0015863683,-50,-25,"c(2486, 2645, 2646)",57,4,55,10,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,1,22506.9445598709,-5,0,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",55,11,56,1,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,1,22506.9445598709,-5,0,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,1,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,1,22506.9445598709,-5,0,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,2,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,2,90027.7782394834,-25,-5,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",55,11,56,2,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,2,90027.7782394834,-25,-5,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",55,11,56,3,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,2,90027.7782394834,-25,-5,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",55,11,56,4,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,2,90027.7782394834,-25,-5,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,3,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,2,90027.7782394834,-25,-5,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,4,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,2,90027.7782394834,-25,-5,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,5,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,2,90027.7782394834,-25,-5,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,6,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,3,112534.722799354,-50,-25,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",55,11,56,5,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,3,112534.722799354,-50,-25,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",55,11,56,6,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,3,112534.722799354,-50,-25,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,7,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,3,112534.722799354,-50,-25,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,8,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,3,112534.722799354,-50,-25,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,9,NA,NA,NA,NA
29,0.211046013280529,0.977476127728138,3,112534.722799354,-50,-25,"c(3283, 3284, 3443, 3602, 3603, 3761, 3762, 3921)",56,2,55,10,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,1,5836.30907222792,-5,0,"c(3921, 4080)",55,15,56,1,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,1,5836.30907222792,-5,0,"c(3921, 4080)",56,4,55,1,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,1,5836.30907222792,-5,0,"c(3921, 4080)",56,4,55,2,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,2,23345.2362889117,-25,-5,"c(3921, 4080)",55,15,56,2,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,2,23345.2362889117,-25,-5,"c(3921, 4080)",55,15,56,3,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,2,23345.2362889117,-25,-5,"c(3921, 4080)",55,15,56,4,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,2,23345.2362889117,-25,-5,"c(3921, 4080)",56,4,55,3,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,2,23345.2362889117,-25,-5,"c(3921, 4080)",56,4,55,4,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,2,23345.2362889117,-25,-5,"c(3921, 4080)",56,4,55,5,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,2,23345.2362889117,-25,-5,"c(3921, 4080)",56,4,55,6,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,3,29181.5453611396,-50,-25,"c(3921, 4080)",55,15,56,5,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,3,29181.5453611396,-50,-25,"c(3921, 4080)",55,15,56,6,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,3,29181.5453611396,-50,-25,"c(3921, 4080)",56,4,55,7,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,3,29181.5453611396,-50,-25,"c(3921, 4080)",56,4,55,8,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,3,29181.5453611396,-50,-25,"c(3921, 4080)",56,4,55,9,NA,NA,NA,NA
34,0.985211760034908,0.171341144763654,3,29181.5453611396,-50,-25,"c(3921, 4080)",56,4,55,10,NA,NA,NA,NA
35,3.0816686375116e-08,1,1,5250.00027472153,-5,0,"c(4218, 4219, 4377, 4378)",57,6,59,1,NA,NA,NA,NA
35,3.0816686375116e-08,1,1,5250.00027472153,-5,0,"c(4218, 4219, 4377, 4378)",57,6,59,2,NA,NA,NA,NA
35,3.0816686375116e-08,1,1,5250.00027472153,-5,0,"c(4218, 4219, 4377, 4378)",59,6,57,1,NA,NA,NA,NA
35,3.0816686375116e-08,1,1,5250.00027472153,-5,0,"c(4218, 4219, 4377, 4378)",59,6,57,2,NA,NA,NA,NA
35,3.0816686375116e-08,1,1,5250.00027472153,-5,0,"c(4218, 4219, 4377, 4378)",59,6,57,3,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",57,6,59,3,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",57,6,59,4,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",57,6,59,5,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",57,6,59,6,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",59,6,57,4,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",59,6,57,5,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",59,6,57,6,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",59,6,57,7,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",59,6,57,8,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",59,6,57,9,NA,NA,NA,NA
35,3.0816686375116e-08,1,2,21000.0010988861,-25,-5,"c(4218, 4219, 4377, 4378)",59,6,57,10,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,1,7433.03476553193,-5,0,"2801:2802",56,5,57,1,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,1,7433.03476553193,-5,0,"2801:2802",56,5,57,2,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,1,7433.03476553193,-5,0,"2801:2802",57,8,56,1,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,1,7433.03476553193,-5,0,"2801:2802",57,8,56,2,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,2,29732.1390621277,-25,-5,"2801:2802",56,5,57,3,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,2,29732.1390621277,-25,-5,"2801:2802",56,5,57,4,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,2,29732.1390621277,-25,-5,"2801:2802",56,5,57,5,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,2,29732.1390621277,-25,-5,"2801:2802",56,5,57,6,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,2,29732.1390621277,-25,-5,"2801:2802",57,8,56,3,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,2,29732.1390621277,-25,-5,"2801:2802",57,8,56,4,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,2,29732.1390621277,-25,-5,"2801:2802",57,8,56,5,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,2,29732.1390621277,-25,-5,"2801:2802",57,8,56,6,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,3,37165.1738276596,-50,-25,"2801:2802",56,5,57,7,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,3,37165.1738276596,-50,-25,"2801:2802",56,5,57,8,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,3,37165.1738276596,-50,-25,"2801:2802",56,5,57,9,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,3,37165.1738276596,-50,-25,"2801:2802",56,5,57,10,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,3,37165.1738276596,-50,-25,"2801:2802",57,8,56,7,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,3,37165.1738276596,-50,-25,"2801:2802",57,8,56,8,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,3,37165.1738276596,-50,-25,"2801:2802",57,8,56,9,NA,NA,NA,NA
39,0.739940094000214,0.672672771331615,3,37165.1738276596,-50,-25,"2801:2802",57,8,56,10,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,1,10822.4309795044,-5,0,"c(4569, 4725, 4726, 4727, 4728)",48,1,54,1,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,1,10822.4309795044,-5,0,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,1,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,1,10822.4309795044,-5,0,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,2,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,2,43289.7239180175,-25,-5,"c(4569, 4725, 4726, 4727, 4728)",48,1,54,2,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,2,43289.7239180175,-25,-5,"c(4569, 4725, 4726, 4727, 4728)",48,1,54,3,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,2,43289.7239180175,-25,-5,"c(4569, 4725, 4726, 4727, 4728)",48,1,54,4,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,2,43289.7239180175,-25,-5,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,3,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,2,43289.7239180175,-25,-5,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,4,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,2,43289.7239180175,-25,-5,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,5,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,2,43289.7239180175,-25,-5,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,6,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,3,54112.1548975219,-50,-25,"c(4569, 4725, 4726, 4727, 4728)",48,1,54,5,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,3,54112.1548975219,-50,-25,"c(4569, 4725, 4726, 4727, 4728)",48,1,54,6,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,3,54112.1548975219,-50,-25,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,7,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,3,54112.1548975219,-50,-25,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,8,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,3,54112.1548975219,-50,-25,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,9,NA,NA,NA,NA
44,0.993307376821388,0.115500888101408,3,54112.1548975219,-50,-25,"c(4569, 4725, 4726, 4727, 4728)",54,2,48,10,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,1,16441.1839164836,-5,0,"c(3941, 4101, 4102, 4261, 4262)",50,1,53,1,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,1,16441.1839164836,-5,0,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,1,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,2,65764.7356659342,-25,-5,"c(3941, 4101, 4102, 4261, 4262)",50,1,53,2,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,2,65764.7356659342,-25,-5,"c(3941, 4101, 4102, 4261, 4262)",50,1,53,3,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,2,65764.7356659342,-25,-5,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,2,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,2,65764.7356659342,-25,-5,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,3,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,2,65764.7356659342,-25,-5,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,4,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,3,82205.9195824178,-50,-25,"c(3941, 4101, 4102, 4261, 4262)",50,1,53,4,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,3,82205.9195824178,-50,-25,"c(3941, 4101, 4102, 4261, 4262)",50,1,53,5,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,3,82205.9195824178,-50,-25,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,5,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,3,82205.9195824178,-50,-25,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,6,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,4,164411.839164836,-100,-50,"c(3941, 4101, 4102, 4261, 4262)",50,1,53,6,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,4,164411.839164836,-100,-50,"c(3941, 4101, 4102, 4261, 4262)",50,1,53,7,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,4,164411.839164836,-100,-50,"c(3941, 4101, 4102, 4261, 4262)",50,1,53,8,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,4,164411.839164836,-100,-50,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,7,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,4,164411.839164836,-100,-50,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,8,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,4,164411.839164836,-100,-50,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,9,NA,NA,NA,NA
45,0.714668786885204,0.69946302622228,4,164411.839164836,-100,-50,"c(3941, 4101, 4102, 4261, 4262)",53,1,50,10,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,1,13643.5768656372,-5,0,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",50,2,51,1,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,1,13643.5768656372,-5,0,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,1,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,1,13643.5768656372,-5,0,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,2,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,1,13643.5768656372,-5,0,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,3,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,2,54574.3074625488,-25,-5,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",50,2,51,2,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,2,54574.3074625488,-25,-5,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",50,2,51,3,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,2,54574.3074625488,-25,-5,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,4,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,2,54574.3074625488,-25,-5,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,5,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,2,54574.3074625488,-25,-5,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,6,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,2,54574.3074625488,-25,-5,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,7,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,2,54574.3074625488,-25,-5,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,8,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,2,54574.3074625488,-25,-5,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,9,NA,NA,NA,NA
46,-0.0668034829569921,-0.997766152294622,2,54574.3074625488,-25,-5,"c(4262, 4421, 4422, 4580, 4581, 4739, 4740)",51,1,50,10,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,1,901.38786647662,-5,0,"4262:4263",51,2,53,1,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,1,901.38786647662,-5,0,"4262:4263",51,2,53,2,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,1,901.38786647662,-5,0,"4262:4263",51,2,53,3,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,1,901.38786647662,-5,0,"4262:4263",53,2,51,1,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",51,2,53,4,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",51,2,53,5,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",51,2,53,6,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",51,2,53,7,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",51,2,53,8,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",51,2,53,9,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",51,2,53,10,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",53,2,51,2,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",53,2,51,3,NA,NA,NA,NA
47,0.832050310887874,0.554700171400183,2,3605.55146590648,-25,-5,"4262:4263",53,2,51,4,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,1,13416.4085709977,-5,0,"c(4893, 4894, 4895, 5054, 5055)",50,4,52,1,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,1,13416.4085709977,-5,0,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,1,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,1,13416.4085709977,-5,0,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,2,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,1,13416.4085709977,-5,0,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,3,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,2,53665.6342839907,-25,-5,"c(4893, 4894, 4895, 5054, 5055)",50,4,52,2,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,2,53665.6342839907,-25,-5,"c(4893, 4894, 4895, 5054, 5055)",50,4,52,3,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,2,53665.6342839907,-25,-5,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,4,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,2,53665.6342839907,-25,-5,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,5,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,2,53665.6342839907,-25,-5,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,6,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,2,53665.6342839907,-25,-5,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,7,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,2,53665.6342839907,-25,-5,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,8,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,2,53665.6342839907,-25,-5,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,9,NA,NA,NA,NA
51,0.894427204341108,0.447213568817573,2,53665.6342839907,-25,-5,"c(4893, 4894, 4895, 5054, 5055)",52,2,50,10,NA,NA,NA,NA
55,0.473459748943547,0.880815455206318,1,25160.484730017,-5,0,"c(5856, 5857, 5858, 5859, 6013, 6014, 6015, 6171)",49,2,50,1,NA,NA,NA,NA
55,0.473459748943547,0.880815455206318,1,25160.484730017,-5,0,"c(5856, 5857, 5858, 5859, 6013, 6014, 6015, 6171)",49,2,50,2,NA,NA,NA,NA
55,0.473459748943547,0.880815455206318,1,25160.484730017,-5,0,"c(5856, 5857, 5858, 5859, 6013, 6014, 6015, 6171)",49,2,50,3,NA,NA,NA,NA
55,0.473459748943547,0.880815455206318,1,25160.484730017,-5,0,"c(5856, 5857, 5858, 5859, 6013, 6014, 6015, 6171)",50,7,49,1,NA,NA,NA,NA
55,0.473459748943547,0.880815455206318,2,100641.938920068,-25,-5,"c(5856, 5857, 5858, 5859, 6013, 6014, 6015, 6171)",49,2,50,4,NA,NA,NA,NA
55,0.473459748943547,0.880815455206318,2,100641.938920068,-25,-5,"c(5856, 5857, 5858, 5859, 6013, 6014, 6015, 6171)",49,2,50,5,NA,NA,NA,NA
55,0.473459748943547,0.880815455206318,2,100641.938920068,-25,-5,"c(5856, 5857, 5858, 5859, 6013, 6014, 6015, 6171)",49,2,50,6,NA,NA,NA,NA
